NID,YR,SC,PR,GR,ED,LD,ER,IT,NPS,ITD
395653,2018,28,,11,43320,NULL,,6,,3.07E+13
395654,2018,28,,9,43320,NULL,,,,
395659,2018,25,,9,43320,NULL,,O,,3.07E+13
395661,2017,32,,7,42956,NULL,,,,
395666,2017,24,,11,42956,NULL,,,,
395670,2017,27,,9,42956,NULL,,,,
395670,2018,27,,10,43320,NULL,,,,
395671,2018,24,,9,43320,NULL,,,,
395674,2017,20,,9,42956,NULL,,,,
395674,2018,20,,10,43320,NULL,,,,
395677,2017,20,,10,42956,NULL,,I,,3.07E+13
395677,2018,20,,11,43320,NULL,,I,,3.07E+13
395683,2017,37,,7,42956,NULL,,,,
395686,2018,28,,9,43320,NULL,,,,
395690,2017,20,,10,42956,NULL,,,,
395690,2018,20,,11,43320,NULL,,,,
395691,2017,22,,9,42956,NULL,,,,
395691,2018,22,,10,43320,NULL,,,,
395694,2017,22,,10,42956,NULL,,I,,3.07E+13
395694,2018,22,,11,43327,NULL,,I,,3.07E+13
395710,2017,21,,9,42956,NULL,,I,,
395714,2017,27,,11,42956,NULL,,,,
395715,2017,20,,10,42956,NULL,,,,
395715,2018,20,,11,43320,NULL,,,,
395716,2017,28,,9,42956,NULL,,,,
395716,2018,28,,10,43320,NULL,,,,
395718,2017,23,,9,42956,NULL,,,,
395718,2018,23,,10,43320,NULL,,,,
395720,2017,28,,11,42956,NULL,,,,
395723,2017,68,,11,42956,NULL,,O,,
395729,2017,61,I,12,43229,NULL,,,,
395731,2018,31,,7,43320,NULL,,O,,3.07E+13
395733,2017,21,,10,42956,NULL,,,,
395737,2017,23,,10,42956,NULL,,I,,
395737,2018,23,,11,43320,NULL,,I,,
395739,2018,40,,7,43320,NULL,,,,
395743,2017,25,,11,42956,NULL,,,,
395749,2017,27,,9,42956,NULL,,,,
395749,2018,27,,10,43320,NULL,,,,
395751,2017,24,,11,42956,NULL,,,,
395755,2017,27,,11,42956,NULL,,,,
395757,2018,25,,9,43320,NULL,,,,
395759,2017,22,,9,42956,NULL,,,,
395759,2018,20,,10,43511,NULL,,,,
395762,2018,22,,9,43320,NULL,,,,
395768,2017,32,,7,42956,NULL,,,,
395770,2017,21,,11,42956,NULL,,,,
395772,2017,25,,9,42957,NULL,,I,,
395772,2018,25,,10,43320,NULL,,I,,
395775,2017,24,,9,42956,NULL,,,,
395775,2018,24,,10,43320,NULL,,,,
395780,2017,23,,11,42956,NULL,,,,
395781,2018,32,S,7,43320,NULL,,,,
395783,2017,21,,10,42956,NULL,,,,
395783,2018,21,,11,43320,NULL,,,,
395787,2017,42,,11,42956,NULL,,,,
395787,2018,42,,12,43320,NULL,,,,
395790,2017,40,,7,42964,NULL,,,,
395792,2017,23,,11,42956,NULL,,,,
395793,2017,34,,7,42956,NULL,,O,,3.07E+13
395797,2018,20,,9,43320,NULL,,,,
395799,2017,25,,10,42956,NULL,,,,
395799,2018,25,,11,43320,NULL,,,,
395805,2018,32,,7,43320,NULL,,,,
395807,2018,38,,7,43320,NULL,,,,
395814,2018,27,,9,43320,NULL,,O,,3.07E+13
395817,2017,25,,10,43186,NULL,,,,
395818,2018,27,,11,43320,NULL,,,,
395821,2017,38,,7,42956,NULL,,,,
395824,2017,23,,10,42956,NULL,,O,,
395824,2018,23,,11,43320,NULL,,O,,
395827,2017,68,,11,43007,NULL,,,,
395830,2017,28,,11,42963,NULL,,,,
395831,2017,27,,11,42956,NULL,,O,,3.07E+13
395842,2017,32,,7,42956,NULL,,,,
395844,2017,42,,8,42956,NULL,,,,
395844,2018,42,,9,43320,NULL,,,,
395853,2017,27,,9,42956,NULL,,1,,1.96E+11
395853,2018,27,,10,43320,NULL,,1,,1.96E+11
395866,2018,32,,7,43553,NULL,,,,
395870,2017,35,,7,42956,NULL,,,,
395881,2017,40,,7,42956,NULL,,,,
395883,2018,37,,7,43320,NULL,,,,
395886,2018,32,,7,43320,NULL,,,,
395892,2017,25,,9,42956,NULL,,,,
395892,2018,25,,10,43320,NULL,,,,
395895,2017,20,,10,42956,NULL,,,,
395895,2018,20,,11,43320,NULL,,,,
395903,2017,34,,7,42956,NULL,,O,,3.07E+13
395904,2017,47,S,10,43004,NULL,,,,
395904,2018,47,S,11,43320,NULL,,,,
395917,2017,32,,7,43146,NULL,,,,
395918,2017,23,,10,43034,NULL,,,,
395918,2018,23,,11,43320,NULL,,,,
395920,2017,28,,9,42956,NULL,,O,,3.07E+13
395920,2018,28,,10,43320,NULL,,O,,3.07E+13
395924,2017,28,,11,42956,NULL,,,,
395928,2018,22,,9,43320,NULL,,,,
395932,2017,20,,10,42956,NULL,,,,
395932,2018,20,,11,43320,NULL,,,,
395933,2017,24,,9,42956,NULL,,,,
395933,2018,24,,10,43320,NULL,,,,
395941,2018,32,,7,43320,NULL,,,,
395942,2018,20,,9,43320,NULL,,,,
395946,2017,21,,10,42956,NULL,,I,,
395946,2018,21,,11,43320,NULL,,I,,
395947,2018,38,,7,43320,NULL,,,,
395955,2018,31,,7,43334,NULL,,,,
395958,2017,20,,10,42956,NULL,,,,
395958,2018,20,,11,43320,NULL,,,,
395960,2017,24,,9,42956,NULL,,,,
395960,2018,24,,10,43320,NULL,,,,
395963,2017,21,,11,42956,NULL,,,,
395970,2017,20,,11,42956,NULL,,I,,3.07E+13
395977,2017,24,,11,42956,NULL,,,,
395987,2017,20,,9,42956,NULL,,,,
395987,2018,20,,10,43320,NULL,,,,
395991,2018,34,,7,43320,NULL,,O,,3.07E+13
395994,2018,34,,7,43320,NULL,,,,
395995,2017,44,,7,42956,NULL,,O,,3.07E+13
395999,2017,32,,7,42956,NULL,,,,
396000,2017,44,,7,42956,NULL,,,,
396019,2018,20,,9,43320,NULL,,6,,3.07E+13
396024,2017,34,,7,42956,NULL,,,,
396042,2018,37,,7,43320,NULL,,,,
396043,2017,28,,9,42956,NULL,,,,
396043,2018,28,,10,43320,NULL,,,,
396045,2017,28,,11,42956,NULL,,,,
396046,2017,37,,7,42956,NULL,,,,
396051,2017,27,,9,42956,NULL,,,,
396051,2018,27,,10,43320,NULL,,,,
396055,2017,28,,9,42956,NULL,,O,,3.07E+13
396055,2018,28,,10,43320,NULL,,O,,3.07E+13
396056,2017,28,,10,42956,NULL,,1,,1.96E+11
396056,2017,421,C,10,43108,NULL,,1,,1.96E+11
396056,2018,28,,11,43320,NULL,,1,,1.96E+11
396058,2017,24,,10,42956,NULL,,,,
396058,2018,24,,11,43320,NULL,,,,
396062,2017,23,,10,42956,NULL,,,,
396062,2018,23,,11,43320,NULL,,,,
396064,2017,40,,7,42956,NULL,,O,,3.07E+13
396073,2017,42,,9,42956,NULL,,,,
396073,2018,42,,10,43320,NULL,,,,
396077,2018,40,,7,43320,NULL,,,,
396082,2018,42,,7,43320,NULL,,X,,
396083,2017,20,,11,42956,NULL,,,,
396090,2017,23,,9,42956,NULL,,,,
396090,2018,23,,10,43320,NULL,,,,
396091,2017,27,,11,42956,NULL,,,,
396099,2017,20,,11,42956,NULL,,,,
396103,2017,22,,9,42956,NULL,,,,
396103,2018,22,,10,43320,NULL,,,,
396104,2017,20,,10,42956,NULL,,,,
396104,2018,20,,11,43320,NULL,,,,
396106,2017,21,,10,42956,NULL,,,,
396106,2018,21,,11,43320,NULL,,,,
396108,2018,37,,7,43320,NULL,,,,
396109,2017,24,,10,42956,NULL,,,,
396109,2018,24,,11,43320,NULL,,,,
396110,2017,27,,9,42956,NULL,,,,
396110,2018,27,,10,43320,NULL,,,,
396121,2017,47,S,14,42956,NULL,,,,
396121,2018,47,S,14,43320,NULL,,,,
396126,2017,40,,7,42956,NULL,,,,
396129,2018,20,S,9,43320,NULL,,,,
396131,2018,20,,9,43320,NULL,,I,,3.07E+13
396134,2017,40,,7,42956,NULL,,,,
396136,2017,27,,9,42956,NULL,,,,
396136,2018,27,,10,43320,NULL,,,,
396138,2017,20,,9,42956,NULL,,,,
396138,2018,20,,10,43320,NULL,,,,
396140,2017,20,,10,42956,NULL,,,,
396140,2018,20,,11,43320,NULL,,,,
396146,2018,25,,9,43320,NULL,,O,,3.07E+13
396150,2017,37,,7,42956,NULL,,,,
396153,2017,23,,9,42956,NULL,,,,
396153,2018,23,,10,43320,NULL,,,,
396155,2018,42,,7,43320,NULL,,X,,
396156,2018,34,,7,43320,NULL,,,,
396158,2017,25,,11,42956,NULL,,,,
396169,2018,20,,11,43320,NULL,,,,
396172,2017,38,,7,42956,NULL,,,,
396175,2017,23,,10,42956,NULL,,,,
396175,2018,23,,11,43320,NULL,,,,
396176,2017,21,,10,42956,NULL,,,,
396176,2018,21,,11,43320,NULL,,,,
396177,2018,40,,7,43320,NULL,,,,
396184,2017,42,,9,42956,NULL,,,,
396184,2018,42,,10,43320,NULL,,,,
396186,2017,22,,10,42956,NULL,,,,
396186,2018,68,,11,43472,NULL,,,,
396187,2017,25,,9,42956,NULL,,,,
396187,2018,25,,10,43320,NULL,,I,,
396194,2017,27,,9,42956,NULL,,,,
396194,2018,27,,10,43320,NULL,,,,
396195,2017,24,,11,42956,NULL,,,,
396197,2018,25,,9,43320,NULL,,,,
396198,2017,20,,9,42956,NULL,,,,
396198,2018,20,,10,43320,NULL,,,,
396203,2017,28,,11,42956,NULL,,,,
396204,2017,20,,10,42956,NULL,,,,
396204,2018,20,,11,43320,NULL,,,,
396205,2018,24,,9,43320,NULL,,,,
396209,2017,32,,7,42956,NULL,,,,
396212,2017,28,,11,42956,NULL,,,,
396216,2017,20,,10,42956,NULL,,,,
396216,2018,20,,11,43320,NULL,,,,
396217,2017,35,,7,42956,NULL,,,,
396218,2017,24,,9,42956,NULL,,,,
396223,2018,27,,9,43320,NULL,,,,
396230,2017,21,,10,42956,NULL,,,,
396230,2018,21,,11,43320,NULL,,,,
396246,2017,23,S,10,42956,NULL,,,,
396246,2018,23,S,11,43320,NULL,,,,
396255,2017,25,,10,42956,NULL,,,,
396255,2018,25,,11,43320,NULL,,,,
396266,2017,27,,9,42956,NULL,,,,
396266,2018,27,,10,43320,NULL,,,,
396269,2018,20,,10,43320,NULL,,1,,3066647
396272,2017,20,S,9,42956,NULL,,,,
396272,2018,20,S,10,43320,NULL,,,,
396273,2017,23,,11,42956,NULL,,,,
396280,2017,44,,7,42956,NULL,,O,,3.07E+13
396283,2017,42,,9,42956,NULL,,,,
396283,2017,421,C,9,42956,NULL,,,,
396283,2018,42,,10,43320,NULL,,,,
396285,2017,20,,11,42956,NULL,,,,
396291,2017,40,,7,42956,NULL,,,,
396296,2017,28,,11,42956,NULL,,,,
396299,2017,20,,10,42956,NULL,,O,,3.07E+13
396299,2018,20,,11,43320,NULL,,O,,3.07E+13
396305,2018,28,,9,43320,NULL,,,,
396310,2018,44,,7,43320,NULL,,,,
396313,2018,31,,7,43320,NULL,,,,
396315,2018,40,,7,43320,NULL,,,,
396318,2017,44,,7,42956,NULL,,,,
396319,2017,42,,11,42956,NULL,,,,
396319,2018,42,,12,43320,NULL,,,,
396321,2017,42,,7,42956,NULL,,,,
396321,2018,42,,8,43320,NULL,,,,
396322,2017,27,,11,42956,NULL,,O,,3.07E+13
396327,2017,34,,7,42956,NULL,,,,
396330,2017,38,,7,42956,NULL,,,,
396331,2018,35,,7,43320,NULL,,,,
396332,2017,22,,9,42956,NULL,,,,
396332,2018,61,I,10,43546,NULL,,I,,
396335,2017,24,,10,42956,NULL,,6,,3.07E+13
396335,2018,24,,11,43320,NULL,,6,,3.07E+13
396338,2017,20,,9,42956,NULL,,,,
396338,2018,20,,10,43320,NULL,,,,
396342,2018,25,,9,43320,NULL,,,,
396346,2017,271,I,11,43129,NULL,,,,
396352,2017,21,,10,42956,NULL,,,,
396352,2018,21,,11,43320,NULL,,,,
396358,2017,25,,9,42956,NULL,,O,,3.07E+13
396358,2018,25,,10,43320,NULL,,O,,3.07E+13
396360,2017,24,,11,42956,NULL,,,,
396362,2017,28,,10,42956,NULL,,,,
396362,2018,28,,11,43320,NULL,,,,
396363,2017,68,,10,43196,NULL,,,,
396363,2018,68,,11,43320,NULL,,,,
396364,2018,24,,9,43320,NULL,,I,,3.07E+13
396365,2018,24,,9,43320,NULL,,,,
396371,2017,42,,10,42956,NULL,,,,
396371,2018,42,,11,43320,NULL,,,,
396373,2018,68,S,12,43320,NULL,,,,
396382,2018,28,,9,43320,NULL,,6,,3.07E+13
396383,2017,22,,9,42956,NULL,,,,3.07E+13
396383,2018,22,,10,43320,NULL,,,,3.07E+13
396389,2017,28,,11,42956,NULL,,,,
396399,2017,22,,9,42956,NULL,,I,,
396399,2018,22,,10,43320,NULL,,I,,
396401,2017,35,,7,43034,NULL,,,,
396406,2017,28,,9,42956,NULL,,,,
396406,2018,28,,10,43320,NULL,,,,
396415,2017,22,,9,43130,NULL,,,,
396424,2018,37,S,7,43320,NULL,,,,
396429,2018,22,,9,43320,NULL,,,,
396432,2017,25,,10,42956,NULL,,,,
396432,2018,251,I,11,43392,NULL,,,,
396433,2017,20,,9,42956,NULL,,,,
396433,2018,23,,10,43320,NULL,,I,,
396444,2018,20,,9,43320,NULL,,,,
396445,2017,21,S,10,42956,NULL,,,,
396445,2018,21,S,11,43320,NULL,,,,
396447,2017,31,,7,42956,NULL,,,,
396448,2018,34,,7,43320,NULL,,O,,3.07E+13
396449,2017,38,S,7,43109,NULL,,,,
396451,2018,42,,7,43320,NULL,,X,,
396455,2017,22,,9,42956,NULL,,,,
396455,2018,22,,10,43320,NULL,,,,
396456,2018,34,,7,43320,NULL,,,,
396457,2017,25,,11,42956,NULL,,,,
396458,2017,28,,10,42956,NULL,,,,
396458,2018,28,,11,43320,NULL,,,,
396461,2018,22,,9,43320,NULL,,,,
396464,2017,20,S,14,42956,NULL,,I,,3.07E+13
396464,2018,20,S,14,43320,NULL,,I,,3.07E+13
396469,2018,22,S,9,43405,NULL,,I,,
396470,2017,40,,7,42956,NULL,,O,,3.07E+13
396475,2018,20,,9,43320,NULL,,,,
396480,2017,42,,9,42956,NULL,,,,
396480,2018,42,,10,43320,NULL,,,,
396482,2017,31,,7,42956,NULL,,,,
396489,2017,472,S,10,42956,NULL,,,,
396489,2018,472,S,11,43320,NULL,,,,
396491,2017,25,,9,42956,NULL,,,,
396491,2018,25,,10,43320,NULL,,,,
396495,2017,40,,7,42956,NULL,,,,
396500,2017,20,,11,42956,NULL,,,,
396502,2018,27,,9,43328,NULL,,,,
396506,2018,32,,7,43320,NULL,,,,
396513,2018,20,,9,43320,NULL,,,,
396516,2017,27,,11,42956,NULL,,O,,3.07E+13
396518,2018,20,,9,43320,NULL,,,,
396519,2018,20,,9,43320,NULL,,,,
396520,2017,44,,7,42956,NULL,,,,
396528,2017,24,,10,42956,NULL,,,,
396528,2018,24,,11,43320,NULL,,,,
396532,2017,34,,7,42956,NULL,,,,
396536,2018,28,,9,43320,NULL,,,,
396538,2017,28,,11,42956,NULL,,,,
396540,2018,28,,9,43501,NULL,,,,
396544,2018,23,,10,43361,NULL,,,,
396545,2018,38,,7,43320,NULL,,,,
396546,2018,34,,7,43320,NULL,,O,,
396549,2017,20,,9,42956,NULL,,,,
396549,2018,20,,10,43320,NULL,,,,
396550,2017,22,,10,42956,NULL,,1,,3.07E+11
396552,2017,20,,11,42956,NULL,,I,,3.07E+13
396553,2017,20,,10,42956,NULL,,,,
396553,2018,20,,11,43320,NULL,,,,
396556,2017,25,S,9,42956,NULL,,,,
396556,2018,25,S,10,43320,NULL,,,,
396557,2017,21,,11,42956,NULL,,,,
396559,2017,21,,10,42956,NULL,,I,,
396559,2018,21,,11,43320,NULL,,I,,
396560,2017,27,,9,42956,NULL,,O,,3.07E+13
396560,2018,27,,10,43320,NULL,,O,,3.07E+13
396561,2018,34,,7,43320,NULL,,O,,3.07E+13
396567,2017,42,,7,42956,NULL,,X,,
396567,2018,42,,8,43320,NULL,,X,,
396569,2018,44,,7,43320,NULL,,O,,
396571,2017,22,,9,42956,NULL,,,,
396577,2017,23,,10,42956,NULL,,I,,
396577,2018,23,,11,43320,NULL,,I,,
396578,2017,28,,11,42956,NULL,,,,
396583,2017,23,,10,42956,NULL,,,,
396583,2018,23,,11,43320,NULL,,,,
396587,2018,27,,9,43320,NULL,,,,
396588,2017,20,,10,42956,NULL,,,,
396588,2018,20,,11,43447,NULL,,,,
396597,2018,22,,9,43320,NULL,,,,
396600,2017,34,,7,42956,NULL,,,,
396601,2017,22,S,14,42956,NULL,,,,
396601,2018,22,S,14,43518,NULL,,,,
396602,2017,28,,11,42956,NULL,,,,
396603,2018,25,,9,43320,NULL,,O,,3.07E+13
396606,2017,21,,10,42956,NULL,,1,,3.07E+13
396606,2018,21,,11,43320,NULL,,1,,3.07E+13
396609,2017,21,,11,42956,NULL,,,,
396612,2017,20,,9,42956,NULL,,,,
396612,2018,20,,10,43320,NULL,,,,
396615,2017,27,,10,42956,NULL,,,,
396615,2018,27,,11,43320,NULL,,,,
396616,2017,25,,10,42956,NULL,,,,
396616,2018,25,,11,43320,NULL,,,,
396620,2017,21,,10,42956,NULL,,,,
396620,2018,21,,11,43320,NULL,,,,
396627,2018,21,,9,43320,NULL,,,,
396628,2017,27,,10,42956,NULL,,,,
396628,2018,27,,11,43320,NULL,,,,
396630,2017,23,S,11,42956,NULL,,,,
396647,2017,21,,9,42956,NULL,,,,
396647,2018,21,,10,43320,NULL,,,,
396648,2017,20,,9,42956,NULL,,,,
396648,2018,20,,10,43320,NULL,,,,
396649,2017,24,,10,42956,NULL,,,,
396649,2018,24,,11,43320,NULL,,,,
396650,2018,32,,7,43320,NULL,,,,
396652,2017,22,,10,42956,NULL,,,,
396653,2017,21,,10,42956,NULL,,,,
396653,2018,21,,11,43320,NULL,,,,
396656,2017,27,,9,42956,NULL,,,,
396656,2018,27,,10,43472,NULL,,1,,3.07E+13
396662,2018,35,,7,43320,NULL,,,,
396665,2017,42,,11,42956,NULL,,,,
396665,2018,42,,12,43320,NULL,,,,
396671,2017,20,,9,42956,NULL,,,,
396671,2018,20,,10,43320,NULL,,,,
396672,2018,21,,12,43320,NULL,,I,,
396673,2017,23,,9,42956,NULL,,,,
396673,2018,23,,10,43594,NULL,,1,,3.07E+13
396674,2017,25,,10,42956,NULL,,,,
396674,2018,25,,11,43320,NULL,,,,
396679,2017,38,,7,42956,NULL,,,,
396685,2018,35,S,7,43320,NULL,,,,
396687,2018,27,,9,43320,NULL,,,,
396693,2017,44,,7,42956,NULL,,,,
396695,2017,44,,7,42956,NULL,,O,,3.07E+13
396699,2017,34,S,7,42956,NULL,,,,
396700,2018,25,,9,43320,NULL,,O,,3.07E+13
396713,2017,24,,11,42956,NULL,,,,
396715,2017,28,,11,42956,NULL,,,,
396716,2017,23,,10,42956,NULL,,,,
396716,2018,23,,11,43320,NULL,,,,
396724,2018,20,,9,43320,NULL,,,,
396725,2017,37,,7,42956,NULL,,,,
396733,2018,21,,10,43595,NULL,,,,
396734,2018,25,,9,43320,NULL,,,,
396739,2018,35,S,7,43320,NULL,,,,
396740,2018,27,,9,43521,NULL,,,,
396742,2018,38,,7,43320,NULL,,,,
396746,2017,27,,10,43138,NULL,,I,,3.07E+13
396746,2018,27,,11,43320,NULL,,I,,3.07E+13
396747,2018,35,,7,43320,NULL,,,,
396748,2017,25,,9,42956,NULL,,,,
396748,2018,25,,10,43320,NULL,,,,
396749,2018,684,S,14,43518,NULL,,,,
396757,2017,23,,10,42956,NULL,,O,,
396757,2018,23,,11,43320,NULL,,O,,
396761,2018,40,,7,43320,NULL,,,,
396763,2017,25,,11,42956,NULL,,,,
396768,2017,21,,9,42956,NULL,,O,,
396768,2018,21,,10,43320,NULL,,O,,
396771,2017,28,,9,42956,NULL,,,,
396771,2018,28,,10,43320,NULL,,,,
396772,2018,35,,7,43320,NULL,,,,
396776,2018,34,,7,43320,NULL,,,,
396785,2017,32,,7,42956,NULL,,,,
396789,2017,28,,10,42956,NULL,,O,,3.07E+13
396789,2018,28,,11,43320,NULL,,O,,3.07E+13
396790,2018,27,,9,43320,NULL,,O,,3.07E+13
396792,2017,251,I,9,43140,NULL,,,,
396792,2018,23,,10,43556,NULL,,,,
396794,2018,23,,9,43320,NULL,,,,
396795,2018,27,,9,43320,NULL,,,,
396799,2018,22,,9,43320,NULL,,,,
396811,2017,47,S,7,42956,NULL,,,,
396811,2018,47,S,8,43320,NULL,,,,
396812,2018,164,S,7,43593,NULL,,,129429,
396814,2017,25,,11,42956,NULL,,,,
396817,2018,25,,9,43320,NULL,,,,
396819,2017,24,,11,42956,NULL,,,,
396821,2017,47,S,8,42956,NULL,,,,
396821,2018,47,S,9,43320,NULL,,,,
396832,2017,25,,11,42956,NULL,,I,,
396837,2018,28,,9,43320,NULL,,,,
396841,2017,25,,9,42993,NULL,,,,
396841,2018,25,,10,43320,NULL,,,,
396846,2017,35,,7,42956,NULL,,,,
396848,2017,20,,9,42956,NULL,,,,
396852,2017,24,,9,43010,NULL,,,,
396852,2018,24,,10,43320,NULL,,,,
396857,2017,40,,7,42956,NULL,,,,
396858,2018,40,,7,43320,NULL,,O,,3.07E+13
396866,2018,40,,7,43320,NULL,,,,
396868,2017,28,,9,42956,NULL,,,,
396876,2017,23,,10,42956,NULL,,,,
396876,2018,23,,11,43320,NULL,,,,
396879,2017,28,,10,42956,NULL,,6,,3.07E+13
396879,2018,28,,11,43320,NULL,,6,,3.07E+13
396883,2017,24,,11,42956,NULL,,,,
396884,2017,28,,9,42956,NULL,,O,,3.07E+13
396884,2018,28,,10,43320,NULL,,O,,3.07E+13
396886,2017,34,,7,42956,NULL,,,,
396888,2018,24,,9,43320,NULL,,,,
396891,2018,23,,11,43574,NULL,,,,
396896,2017,23,,11,42956,NULL,,,,
396905,2018,37,,7,43549,NULL,,,,
396907,2018,47,S,7,43320,NULL,,,,
396908,2017,23,,11,42956,NULL,,,,
396909,2017,22,,10,42956,NULL,,,,
396909,2018,22,,11,43320,NULL,,,,
396910,2018,35,,7,43524,NULL,,,,
396913,2017,24,,11,42956,NULL,,,,
396916,2018,34,,7,43320,NULL,,,,
396926,2018,25,S,9,43320,NULL,,,,
396929,2017,27,,9,42956,NULL,,,,
396929,2018,27,,10,43320,NULL,,,,
396931,2017,25,,11,42956,NULL,,,,
396932,2018,40,,7,43320,NULL,,O,,3.07E+13
396936,2017,20,,9,42956,NULL,,,,
396936,2018,20,,10,43320,NULL,,,,
396942,2018,25,,9,43320,NULL,,,,
396945,2017,27,,10,43123,NULL,,I,,3.07E+13
396945,2018,27,,11,43320,NULL,,I,,3.07E+13
396950,2017,21,S,14,42956,NULL,,,,
396950,2018,21,S,14,43320,NULL,,,,
396951,2017,25,,10,42956,NULL,,,,
396951,2018,25,,11,43320,NULL,,,,
396953,2017,27,,11,42956,NULL,,,,
396955,2018,21,S,14,43320,NULL,,,,
396960,2017,35,,7,42956,NULL,,,,
396961,2017,35,,7,42956,NULL,,,,
396964,2017,24,,9,42956,NULL,,,,
396964,2018,24,,10,43320,NULL,,,,
396965,2018,40,S,7,43320,NULL,,,,
396968,2017,42,,7,42956,NULL,,X,,
396968,2018,42,,8,43320,NULL,,X,,
396972,2017,20,,10,42956,NULL,,,,
396972,2018,20,,11,43320,NULL,,,,
396973,2018,28,,9,43320,NULL,,,,
396981,2017,20,,9,42956,NULL,,,,
396981,2018,20,,10,43320,NULL,,,,
396985,2017,27,,9,42956,NULL,,,,
396985,2018,27,,10,43320,NULL,,,,
396988,2017,24,,11,42956,NULL,,,,
396992,2017,21,,9,42956,NULL,,,,
396993,2018,40,,7,43320,NULL,,,,
396994,2017,40,,7,42956,NULL,,,,
397000,2018,28,,9,43320,NULL,,,,
397009,2017,22,,11,42956,NULL,,,,
397012,2018,27,,9,43320,NULL,,,,
397014,2017,28,,9,42956,NULL,,I,,
397015,2017,20,,11,42956,NULL,,,,
397016,2017,28,,10,42956,NULL,,,,
397016,2017,421,C,10,43108,NULL,,,,
397016,2018,28,,11,43320,NULL,,,,
397017,2017,24,,10,42956,NULL,,I,,3.07E+13
397017,2018,24,,11,43320,NULL,,I,,3.07E+13
397021,2017,25,,10,42956,NULL,,,,
397021,2018,25,,11,43320,NULL,,,,
397023,2018,28,,9,43320,NULL,,,,
397025,2017,22,,11,42956,NULL,,,,
397029,2018,38,,7,43320,NULL,,,,
397030,2017,34,,7,42956,NULL,,O,,3.07E+13
397031,2017,20,,10,42956,NULL,,,,
397031,2018,20,,11,43320,NULL,,,,
397034,2017,32,,7,42956,NULL,,,,
397038,2017,20,,9,42956,NULL,,,,
397038,2018,20,,10,43320,NULL,,,,
397042,2017,37,,7,42956,NULL,,,,
397046,2017,40,,7,42956,NULL,,,,
397050,2017,40,,7,42956,NULL,,,,
397051,2017,37,,7,42956,NULL,,,,
397054,2017,31,,7,42956,NULL,,,,
397058,2017,23,,10,42956,NULL,,,,
397062,2018,20,,9,43320,NULL,,,,
397064,2018,42,,7,43320,NULL,,X,,
397073,2017,27,S,9,42956,NULL,,,,
397073,2018,27,S,10,43320,NULL,,S,,3.07E+13
397074,2017,25,,11,42956,NULL,,,,
397077,2018,22,,9,43320,NULL,,,,
397078,2018,32,,7,43320,NULL,,,,
397082,2018,20,,9,43320,NULL,,,,
397085,2017,34,,7,42956,NULL,,O,,3.07E+13
397086,2017,25,,9,42956,NULL,,O,,3.07E+13
397086,2018,25,,10,43320,NULL,,O,,3.07E+13
397089,2017,32,,7,42956,NULL,,,,
397096,2017,27,,9,42956,NULL,,O,,3.07E+13
397096,2018,27,,10,43320,NULL,,O,,3.07E+13
397100,2017,25,,11,42956,NULL,,,,
397102,2017,21,,9,42956,NULL,,,,
397102,2018,21,,10,43320,NULL,,,,
397105,2017,61,I,11,43067,NULL,,,,
397105,2018,68,,12,43397,NULL,,,,
397106,2017,21,,9,42956,NULL,,,,
397106,2018,61,I,10,43375,NULL,,,,
397108,2018,25,,9,43320,NULL,,,,
397110,2017,25,,9,42956,NULL,,,,
397110,2018,25,,10,43320,NULL,,,,
397113,2017,28,,9,42956,NULL,,O,,3.07E+13
397113,2018,28,,10,43320,NULL,,O,,3.07E+13
397116,2018,37,,7,43320,NULL,,,,
397122,2018,27,,9,43320,NULL,,O,,3.07E+13
397130,2017,32,,7,42956,NULL,,,,
397133,2017,25,,9,42956,NULL,,,,
397133,2018,25,,10,43320,NULL,,,,
397139,2017,44,,7,42956,NULL,,,,
397143,2017,40,,7,42956,NULL,,,,
397146,2017,38,,7,42956,NULL,,,,
397150,2018,38,S,7,43320,NULL,,,,
397154,2017,42,,9,42956,NULL,,,,
397154,2018,42,,10,43320,NULL,,,,
397171,2017,38,,7,42956,NULL,,,,
397176,2018,22,,9,43384,NULL,,,,
397180,2017,20,,10,42956,NULL,,,,
397180,2018,20,,11,43320,NULL,,,,
397186,2017,28,,9,42956,NULL,,O,,3.07E+13
397186,2018,28,,10,43320,NULL,,O,,3.07E+13
397189,2018,24,,9,43320,NULL,,,,
397190,2017,20,,10,42956,NULL,,,,
397190,2018,20,,11,43320,NULL,,,,
397193,2018,27,,9,43320,NULL,,1,,3.07E+11
397195,2017,21,S,11,42956,NULL,,,,
397204,2017,21,,9,42956,NULL,,,,
397204,2018,21,,10,43320,NULL,,,,
397209,2017,20,,9,42956,NULL,,,,
397209,2018,20,,10,43320,NULL,,,,
397214,2017,23,,10,42956,NULL,,,,
397214,2018,23,,11,43320,NULL,,,,
397216,2017,24,,10,42956,NULL,,,,
397216,2018,24,,11,43320,NULL,,,,
397221,2018,47,S,7,43320,NULL,,,,
397224,2018,40,,7,43320,NULL,,,,
397250,2017,42,,8,42956,NULL,,,,
397250,2018,42,,9,43320,NULL,,,,
397253,2017,20,,11,42956,NULL,,,,
397255,2017,40,,7,42956,NULL,,O,,
397261,2018,40,,7,43320,NULL,,,,
397265,2017,31,,7,42956,NULL,,,,
397265,2018,31,,8,43320,NULL,,,,
